chr1B	6178609	6179875	chr1A	5768550	5769619
chr5B	3461250	3461532	chr10B	368656	368916
chr1A	614355	616533	chr1B	410256	411622
chr6A	1517576	1522320	chr5A	2307951	2308321
chr16B	794877	795245	chr8A	3462602	3462867
chr2B	1671131	1676995	chr2A	1752056	1760946
chr12B	884300	884570	chr6A	4683607	4683869
chr4A	2374133	2375052	chr9A	3030650	3031156
chr16B	5319767	5320702	chr8A	4504912	4505513
chr5A	4449180	4450808	chr5B	6092932	6095688
chr7A	4535754	4537009	chr9B	1372211	1372672
chr15A	13494	17513	chr6B	5233510	5234465
chr4A	1814723	1816113	chr13A	1710800	1711215
chr4B	3480993	3491532	chr4A	3177970	3178471
chr16B	2414872	2415970	chr9A	4699664	4700490
chr16B	4666887	4668357	chr18B	2095785	2097259
chr3A	1464766	1469988	chr18B	2097370	2100163
chr11B	3837222	3838563	chr11A	3572302	3573644
chr1B	5850969	5851765	chr11A	3346953	3347218
chr8A	3788850	3789818	chr5A	711500	711764
chr15B	2696193	2704731	chr1B	3430852	3431317
chr1B	2591801	2615622	tig00001220	6692	7075
chr2A	5279132	5280047	chr15A	2717779	2718360
chr4A	3198178	3203620	chr4B	3504486	3507115
chr8B	1465523	1468925	chr3B	3934209	3935654
chr13B	2195652	2197565	chr13A	1988051	1990263
chr9A	235628	235920	chr8A	5093357	5093611
chr15A	306000	306767	chr2A	2877852	2878675
chr7B	1940102	1942962	chr13B	1911554	1912465
chr5A	1965100	1965568	chr2B	4686950	4687212
chr2B	3877188	3877883	chr16B	816200	816517
chr3B	22928	23866	chr14B	3503851	3504121
chr3B	3973959	3977821	chr6A	4104309	4104564
chr1A	2396389	2399816	chr5A	2307951	2308321
chr6A	4639162	4639820	chr5B	4272950	4273520
chr4A	2199352	2200048	chr5B	4274757	4275020
chr17A	3020552	3021083	chr2B	3882533	3883772
chr10A	1503073	1504063	chr15A	2717779	2718360
chr6A	4674611	4675469	chr5A	709151	709618
chr16B	835172	836051	chr11A	3044709	3044981
chr10B	2111450	2112675	chr10A	1500927	1502320
chr16A	2230446	2232901	chr1A	4612131	4613892
chr18B	2049510	2052654	chr10A	4113988	4114019
chr11A	3545566	3546518	tig00000099	37591	38808
chr12A	2981000	2982273	chr12B	2906677	2907965
chr13A	1994064	1995610	chr18A	1933808	1934367
chr12A	2982453	2983866	chr12B	2908291	2909544
chr13B	2121451	2123695	chr13A	1944072	1944567
chr12A	324955	325636	chr2A	2086669	2087218
chr16B	811450	812768	chr1B	3790303	3790557
chr14A	2257007	2259288	chr14B	2369206	2371482
chr2B	3857481	3858171	chr5A	2537039	2537411
chr7A	4533578	4534808	chr3B	468200	468467
chr16A	2401342	2406638	chr16B	2352652	2358300
chr2B	1705483	1708964	chr2A	1774889	1782546
chr15B	2334322	2335370	chr3B	3005500	3006017
chr10A	3212985	3214334	chr9A	2914826	2916232
chr4A	3146952	3147816	chr15A	1877252	1877602
chr8A	1446350	1448632	chr10A	1164151	1164468
chr1A	6071551	6072366	chr18B	1209450	1209811
chr11B	1880652	1880920	chr8A	3788406	3788668
chr14B	2351867	2355323	chr14A	2234606	2241590
chr9B	1372211	1372672	chr11B	3086800	3087071
chr16B	3997253	3997765	chr15A	2955350	2955846
chr12A	2949111	2951234	chr12B	2876850	2879329
chr10B	2113618	2115217	chr10A	1503073	1504063
chr12B	3617364	3617569	chr11B	3585702	3585968
chr16A	691051	692118	chr10A	4579898	4580533
chr9B	373400	374719	chr2A	5950500	5950818
chr14B	3503851	3504121	chr3B	22928	23866
chr11A	3572302	3573644	chr11B	3837222	3838563
chr12A	2965897	2976748	chr12B	2891575	2901262
chr15A	3487112	3489289	chr3A	586	2970
chr14B	2333414	2337342	chr14A	2217425	2223913
chr7B	4971012	4974929	chr10A	3429127	3430070
chr3B	3980701	3981718	chr5B	4272950	4273520
chr14B	2369206	2371482	chr14A	2257007	2259288
chr3A	1457547	1458514	chr18B	2087852	2089298
chr12A	2946449	2948669	chr12B	2874658	2876230
chr12A	2100700	2106731	chr2B	4741199	4741490
chr18B	1798650	1799408	chr1A	1302005	1302267
chr9A	2034117	2046972	chr9B	2302670	2304733
chr9A	2992650	2993370	chr10A	4579898	4580533
chr9B	55436	58302	chr3A	2329100	2329470
chr3A	2022836	2025199	chr14A	1546921	1547165
chr12B	2061960	2067155	chr12A	2086670	2092557
chr3B	2612905	2613163	chr1B	924250	924513
chr12B	2790100	2790684	chr10A	451704	451941
chr1A	181660	182968	chr11A	136460	137449
chr9B	2341305	2343470	chr10A	3088250	3088520
chr1A	2320547	2325368	chr18A	1935950	1936207
chr16B	4685895	4692819	chr16B	755567	756908
chr12B	2914556	2916907	chr12B	2911917	2913140
chr9A	2996443	2999414	chr16A	697697	698428
chr3B	4829814	4830352	chr4B	1354500	1354767
chr12B	2303937	2304470	chr2B	1699705	1700016
chr12B	629201	630164	chr2B	4516672	4517666
chr13A	2658048	2659311	chr9A	4699664	4700490
chr3A	2030676	2034014	chr6B	4001608	4004072
chr6A	2678189	2680563	chr1A	4612131	4613892
chr3A	124024	125102	chr10B	4657200	4657519
chr9A	3005319	3013750	chr14B	1287477	1287616
chr3A	1460794	1461739	chr16B	4671721	4672888
chr15A	1877732	1878467	chr5A	1965100	1965568
chr7B	4116908	4119032	chr7A	3854630	3859369
chr2B	3859952	3861517	chr9A	3026262	3027468
chr11A	3500459	3504700	chr11B	3790327	3791831
chr9B	3175047	3176037	chr18A	1531101	1531820
chr12A	2979239	2980885	chr12B	2904902	2906563
chr16B	2381752	2382750	chr16A	2426899	2427738
chr16A	823200	824500	chr2A	1801063	1801567
chr10B	1981775	1982158	chr11B	501500	501767
chr15B	545073	552680	chr15A	473610	474474
chr5A	2307951	2308321	tig00000514	4357	4912
chr2A	5949204	5949670	chr10A	540507	540767
chr18B	2097370	2100163	chr16B	4662619	4666795
chr2A	5304769	5306211	chr5A	5532807	5533073
chr8B	1425292	1439229	chr7A	1858804	1869837
chr3A	4635550	4636014	chr12B	885713	886069
chr9A	4692650	4695111	chr18B	2777167	2779120
chr16B	4569853	4570654	chr1A	1053476	1054668
chr1A	6070300	6070867	chr8A	5089277	5089739
chr9B	2343650	2347650	chr1B	261357	262169
chr15A	3383483	3388006	chr15B	3382777	3384465
chr12B	2075059	2084418	chr12A	2092725	2100591
chr3A	4641252	4641560	chr3B	3396208	3396508
chr6B	2845100	2845864	chr12B	1220951	1221218
chr2A	5947850	5948317	chr6B	3761653	3762020
chr13A	1110053	1111351	chr11B	1472110	1472906
chr4A	5164451	5165072	chr11A	3044709	3044981
chr18B	1209450	1209811	chr1A	6071551	6072366
chr2A	5246395	5248505	chr4B	2926120	2928267
chr12A	2991052	2995061	chr12B	2920494	2923760
chr12B	1489250	1490076	chr12A	1532098	1534498
chr16A	227455	228071	chr18A	1935950	1936207
chr16A	2383332	2384510	chr16B	2334530	2336210
chr9A	4690008	4692575	chr5A	2840702	2843513
chr17B	2402255	2402908	chr3B	22400	22670
chr2B	3858406	3859111	chr6A	4639989	4640763
chr8A	1477270	1480955	chr7A	3971552	3971969
chr6A	1431658	1432317	chr2B	4765947	4766869
chr9A	2995850	2996120	chr10A	4569601	4570419
chr9B	2309412	2312415	chr8A	1394917	1395269
chr4B	1689946	1693869	chr4A	1454407	1455661
chr9B	27935	28167	chr8A	5093357	5093611
chr5B	6125652	6134157	chr5A	4546886	4549672
chr18A	558345	560312	chr3B	3005500	3006017
chr11A	1954351	1957067	chr11B	1964904	1968101
chr13B	2199566	2200448	chr13A	1999477	2001055
chr1B	110306	114153	chr5B	7039014	7041313
chr16B	5520177	5521868	chr10A	3088250	3088520
chr8A	5087454	5088170	chr18B	1209450	1209811
chr18A	1531101	1531820	chr9B	3175047	3176037
chr2A	6056208	6057915	chr4A	1089551	1089964
chr9B	2262067	2267980	chr9A	2021638	2026699
chr16B	833005	834918	chr3B	467438	467907
chr10B	368656	368916	chr1B	300700	300968
chr3A	4939916	4941296	chr11A	3477152	3477868
chr11A	1874875	1875246	chr3A	2027805	2028218
chr13B	2906841	2907457	chr15A	3201556	3202220
chr15A	300204	301281	chr3B	468200	468467
chr2A	2657167	2658402	chr7A	1967907	1968158
chr9A	1580101	1581038	chr12B	1223412	1223724
chr15B	541402	544797	chr15A	466792	468567
chr9B	2351565	2353033	chr2A	4387313	4387671
chr14B	1387051	1388771	chr3B	2612905	2613163
chr2B	1687141	1691484	chr2A	1768700	1774610
chr14A	2261976	2262505	chr14B	2374178	2374707
chr11B	1314205	1314953	chr15A	2401862	2402269
chr8B	216955	217182	chr16A	696647	696771
chr9A	4688702	4689314	chr13A	2065931	2065964
chr2A	3096199	3097724	chr15A	1229821	1230297
chr15B	2690005	2691806	chr3A	2179854	2180170
chr5A	4554886	4557073	chr5B	6136762	6138951
chr12A	2964594	2965051	chr12B	2890271	2890729
chr6A	4105900	4106312	chr16A	374136	374666
chr7B	1974557	1975971	chr6A	1408844	1409706
chr16B	2442293	2442993	chr16A	2440800	2441217
chr6B	4766485	4768163	chr11B	4113562	4113871
chr8A	3687314	3690773	chr8A	3685380	3687070
chr12B	427732	428267	chr9A	235628	235920
chr3B	2227172	2229942	chr7B	1561164	1561469
chr15A	2405192	2410200	chr15B	2340028	2342937
chr18A	2842750	2843065	chr8A	3462602	3462867
chr9B	2120862	2124085	chr17A	3020552	3021083
chr5B	2626362	2626946	chr6B	4234500	4234771
chr3A	726085	726578	chr3A	2102406	2102939
chr9B	4618070	4625038	chr9A	4254760	4262601
chr2A	5662580	5663413	chr16B	4541300	4542114
chr14B	2379236	2387160	chr14A	2264223	2265804
chr7A	1948754	1949972	chr16B	184650	184916
chr2B	3861656	3863166	chr14A	1669273	1669820
chr5A	1357656	1358366	chr12B	1223412	1223724
chr11B	3086800	3087071	chr16B	810802	811350
chr14A	1546921	1547165	chr15B	1612952	1613215
chr17B	2305948	2320208	chr17B	494805	496880
chr5B	6161651	6162990	chr5A	4576274	4577152
chr6B	1197942	1201025	chr18A	1935950	1936207
chr16A	536478	538801	chr18B	3051502	3051770
chr11B	501500	501767	chr10B	1981775	1982158
chr2A	2483205	2483752	chr15A	2717779	2718360
chr13A	2186738	2188433	chr2B	1695200	1695560
chr10B	3827900	3828465	chr7A	1967907	1968158
chr1A	1754682	1758802	chr11B	501500	501767
chr1B	2451028	2451564	chr2A	2482254	2482911
chr8B	1739074	1740719	chr5B	4384250	4384786
chr1A	539551	540150	tig00000168	27000	27257
chr8A	1448713	1452418	chr14A	279102	279354
chr9A	3026262	3027468	chr15A	302911	304018
chr15A	3203003	3204966	chr3B	3005500	3006017
chr12B	1485601	1485916	chr10B	2251150	2251714
chr15A	2727560	2729798	chr10B	2106324	2107319
chr15B	2691900	2692170	chr18A	1935007	1935644
chr5B	6136762	6138951	chr5A	4554886	4557073
chr8B	1406600	1407216	chr12B	2303937	2304470
chr3A	5332504	5335981	chr7B	4959931	4961157
chr15B	3399445	3399754	chr2B	4762112	4762838
chr13B	2171913	2176029	chr9B	2292150	2293294
chr16B	2436016	2437866	chr16A	2435062	2435318
chr17A	3166444	3166715	chr17B	2925467	2926231
chr18A	2819452	2828680	chr10A	4113988	4114019
chr18B	2035401	2038728	chr14A	1669273	1669820
chr14B	2368127	2369128	chr14A	2255926	2256928
chr3A	2195117	2197747	chr3B	2410370	2413474
chr18A	1803934	1806220	chr14B	2369206	2371482
chr10A	4579898	4580533	chr13A	1354305	1354616
chr12B	2296974	2298521	chr3B	1963150	1964130
chr11B	4113562	4113871	chr4A	1365557	1365803
chr9B	2254897	2257367	chr9A	2015891	2018039
chr11A	3347512	3347770	chr5A	1363289	1363522
chr1B	5850227	5850821	chr2B	4686950	4687212
chr9A	4533168	4534403	chr16B	481007	482514
chr5A	4580673	4582761	chr5B	6165436	6167523
chr6A	3621560	3623561	chr12A	2079105	2079663
chr9B	2268116	2276028	chr9A	2028076	2034037
chr1A	1103700	1104321	chr6A	4105900	4106312
chr2B	4516672	4517666	chr9A	4705101	4705610
chr3A	3292732	3294726	chr17A	2086664	2087703
chr8A	1511258	1513804	chr15B	2691900	2692170
chr7B	5178305	5181967	chr3A	2758259	2758887
chr7B	5444153	5445170	chr15A	1229821	1230297
chr10A	1528802	1530338	chr10A	1550218	1550918
chr9A	2988051	2990471	chr9A	2999500	2999957
chr5B	6148613	6150847	chr5A	4564024	4565011
chr2A	1752056	1760946	chr2B	1671131	1676995
chr6B	5235250	5236953	chr11A	122588	123696
chr13A	1995915	1997171	chr3A	2179854	2180170
chr3B	467438	467907	chr14A	1481869	1482717
chr16A	2372343	2377013	chr16B	2324598	2328181
chr3B	1954300	1954619	chr2A	1829904	1830165
chr16A	1988008	1989409	chr1A	2308057	2308745
chr12B	2902504	2904748	chr12A	2976826	2979074
chr12A	2086670	2092557	chr13A	850150	851721
chr4A	3451567	3453120	chr5A	2062051	2062612
chr3A	3728750	3730412	chr7A	1967907	1968158
chr9B	4625829	4629895	chr9A	4262742	4267401
chr15A	3491645	3493515	chr16B	2463203	2463791
chr16B	2345246	2350287	chr16A	2396110	2397464
chr7A	1839529	1844603	chr3B	3891604	3891866
chr5A	52730	53403	chr8A	5108957	5109319
chr15B	553730	559415	chr9A	2995850	2996120
chr5A	5522218	5524504	chr9A	3032706	3033171
chr1A	5782701	5783097	chr17A	2101973	2102670
chr4A	3164359	3165710	chr4B	3464376	3466590
chr13B	980250	980661	chr5A	711500	711764
chr3B	3127247	3128606	chr5B	619700	620011
chr10A	1565663	1570456	chr10B	2160878	2163047
chr8A	1418664	1445734	chr8B	1390139	1392678
chr16B	2282704	2283513	chr3B	2301530	2302856
chr6B	1154704	1156114	chr1B	261357	262169
chr16A	533107	533848	chr7A	1967907	1968158
chr10B	566045	570858	chr13B	2117729	2121198
chr14A	2245960	2247849	chr14B	2358487	2360459
chr2A	2972551	2974358	chr10A	4569601	4570419
chr3B	68478	69419	chr5B	5910422	5910652
chr13B	2021510	2021770	chr11B	2744907	2745170
chr12A	2961958	2963065	chr12B	2890271	2890729
chr12B	2920494	2923760	chr12A	2991052	2995061
chr2B	4688804	4689259	chr1A	4052100	4052386
chr9B	2292150	2293294	chr13B	2089180	2090134
chr9B	1197400	1199068	chr4B	1354500	1354767
chr5A	2208004	2209470	chr8A	1394917	1395269
chr12B	1485123	1485421	chr17B	399052	399489
chr1A	1759496	1760364	chr7A	2878025	2879068
chr4A	1358301	1358547	chr11B	3087350	3087694
chr3A	2181903	2183062	chr2A	5676071	5677262
chr15A	3388328	3388613	chr15B	3388750	3389171
chr2B	1700267	1703078	chr2A	1774889	1782546
chr13A	850150	851721	chr12B	1451753	1453142
chr1A	5120303	5121469	chr13B	1924050	1925572
chr15B	1158617	1160316	chr13B	2089180	2090134
chr18A	1859620	1859966	chr11B	3585702	3585968
chr11A	2841922	2842456	chr14B	1654140	1654594
chr18A	2828811	2830169	chr8B	1469659	1469925
chr3A	4636150	4636659	chr13A	2302803	2303265
chr15A	2575793	2576905	chr15B	2691900	2692170
chr12B	2908291	2909544	chr12A	2982453	2983866
chr12A	984251	985162	chr11A	3346953	3347218
chr5B	2536087	2537446	chr12B	3920376	3921819
chr17B	1765505	1766993	chr13A	1710800	1711215
chr8A	3788406	3788668	chr11B	1880652	1880920
chr5B	6912628	6913117	chr8A	954034	954314
chr15B	2688954	2689462	chr1A	1053476	1054668
chr9A	841774	842561	chr2A	5474274	5474520
chr18A	1930179	1931656	chr15B	2688954	2689462
chr1A	2269304	2270124	chr5B	4398662	4399768
chr12B	2931345	2932266	chr12A	3000782	3001732
chr16A	3400753	3408281	chr8B	2697402	2706615
chr12A	2986259	2990899	chr12B	2911917	2913140
chr5B	6175344	6177956	chr5A	4591334	4593296
chr12B	1397203	1397670	chr15B	567987	568905
chr14A	2262658	2264138	chr14B	2377915	2379151
chr9A	834747	836845	chr1A	5861952	5862222
chr4A	4228052	4229817	chr1B	3030957	3033567
chr18B	2052774	2054486	chr11A	3584613	3585110
chr6B	3559704	3561070	chr16B	2319704	2320209
chr6A	283864	286212	chr5B	5790144	5792605
chr16B	5573452	5573968	chr7B	452950	453218
chr17A	299277	301999	chr13B	1924050	1925572
chr16B	2324598	2328181	chr16A	2372343	2377013
chr15A	1215311	1215870	chr6A	1437459	1438257
chr5B	2421545	2422500	chr3B	22400	22670
chr6A	4955355	4957063	chr5B	619700	620011
chr16A	2416800	2418183	chr16B	2370100	2373847
chr8A	5089277	5089739	chr1A	6070300	6070867
chr16B	19551	20670	chr16B	755567	756908
chr16B	344201	347047	chr10A	4314003	4316025
chr6A	4714462	4715963	chr18A	1933808	1934367
chr12B	2917157	2920337	chr12A	2986259	2990899
chr2B	4765947	4766869	chr6A	1431658	1432317
chr12B	1486500	1487572	chr12A	984251	985162
chr16A	2386863	2388799	chr16B	2338937	2340502
chr4A	1059603	1060570	chr15A	1031368	1031620
chr16B	40416	43166	chr10B	4226833	4226982
chr7A	1961428	1962867	chr17B	2050065	2050364
chr6A	5526356	5530516	chr11B	3884853	3885147
chr6A	4639989	4640763	chr12B	1479026	1480333
chr7A	3972900	3974018	chr5A	2305752	2306114
chr4A	3483250	3484516	chr12A	984251	985162
chr13A	2550650	2551311	chr3A	4635550	4636014
chr7A	2376947	2380712	chr1B	4664299	4667276
chr14A	33132	36187	chr11A	122588	123696
chr15B	3397557	3399211	chr2B	4761648	4761876
chr3A	1470255	1471626	chr18B	2100417	2101807
chr16A	841908	845363	chr16B	836142	836847
chr9B	3357161	3357720	chr4A	1359660	1359919
chr13B	2124617	2126981	chr13A	1946370	1948992
chr5A	4591334	4593296	chr5B	6175344	6177956
chr13B	114761	116601	chr7B	1193127	1194215
chr8A	2967201	2967769	chr8A	3788406	3788668
chr7A	1595752	1596620	chr5A	276354	277366
chr12A	2079105	2079663	chr5B	2459906	2461089
chr1A	2267899	2268411	chr9A	1096051	1096304
chr4B	4773024	4775221	chr12B	1396106	1396401
chr9B	3374155	3380086	chr9A	3045780	3052177
chr13B	2907552	2911042	chr3B	3005500	3006017
chr15B	3389650	3390574	chr15A	3389400	3390164
chr16B	2334530	2336210	chr16A	2383332	2384510
chr3B	2109882	2112208	chr6B	4234500	4234771
chr4B	4053776	4054469	chr10B	4918500	4919017
chr8B	2573752	2574968	chr12A	2215567	2215897
chr4B	4651311	4651914	chr10A	4113988	4114019
chr18A	1935007	1935644	chr15B	2691900	2692170
chr2A	1747567	1751865	chr2B	1665613	1668687
chr5A	5153376	5154782	chr8B	1447423	1448369
chr10B	3039324	3039729	chr7A	4880852	4881020
chr14A	2255926	2256928	chr14B	2368127	2369128
chr7B	3042972	3043747	chr2A	5684402	5684696
chr1A	6075872	6076765	chr4B	4055410	4056121
chr15A	2401862	2402269	chr3B	3005500	3006017
chr6A	2659847	2661613	chr11B	4064687	4065314
chr3A	1648202	1648970	chr16A	1574425	1575012
chr6A	1462156	1464254	chr18A	1934451	1934867
chr15A	306857	307969	chr7B	4432150	4433111
chr2B	1658258	1662157	chr2A	1740258	1742710
chr12A	82918	85270	chr12B	68479	70779
chr15A	3397292	3397862	chr2B	4759323	4759669
chr3B	3390668	3391120	chr18B	3051502	3051770
chr4B	1835678	1837992	chr4B	5469832	5470653
chr12A	2953050	2955970	chr12B	2883415	2883870
chr16B	2417550	2418361	chr16B	4359901	4360169
chr2B	5920328	5921600	chr4A	1090101	1090435
chr18B	2777167	2779120	chr5A	2840702	2843513
chr18B	3008866	3009145	chr6B	2944914	2945412
chr15B	2337011	2337269	chr15A	3201556	3202220
chr8B	1403354	1403866	chr10B	2036404	2037011
chr10A	451704	451941	chr11A	3346953	3347218
chr16B	4250	4945	chr8A	5108957	5109319
chr12A	2976826	2979074	chr12B	2902504	2904748
chr4B	2501801	2502666	chr12B	629201	630164
chr1A	1714597	1716111	chr11B	1472110	1472906
chr6B	1450704	1451169	chr9B	4090052	4090315
chr15A	2955350	2955846	chr16B	3997253	3997765
chr16B	4348435	4349541	chr8A	3685380	3687070
chr12A	1996882	1998223	chr8A	2279110	2280188
chr12A	2951896	2952902	chr12B	2880020	2883338
chr2A	1774889	1782546	chr2B	1703360	1705314
chr16B	837745	839043	chr16A	839605	841150
chr2B	1817863	1819266	chr2A	1925631	1928358
chr3A	1968041	1968898	chr5B	861263	861394
chr7A	1882508	1887567	chr2B	1696450	1696760
chr15B	552788	553561	chr15A	3388328	3388613
chr6A	1464559	1465415	chr7A	3971552	3971969
chr10A	1554162	1561499	chr10B	2140671	2152656
chr1A	6074100	6075270	chr4B	1354500	1354767
chr5B	5848323	5849811	chr3B	3005500	3006017
chr14A	2224051	2225518	chr14B	2337626	2338504
chr15A	3405258	3406268	chr17A	2494872	2495527
chr10A	453400	454345	chr2A	5317801	5318068
chr15B	945956	947639	chr3B	3005500	3006017
chr11A	3432879	3437338	chr10B	556237	559193
chr8A	954034	954314	chr5B	6912628	6913117
chr2B	1695200	1695560	chr10B	1981775	1982158
chr9B	4630012	4633474	chr9A	4267500	4268498
chr3A	4219956	4220215	chr2B	3702090	3702766
chr5A	63559	64849	chr18A	2555511	2557211
chr14B	2364913	2366797	chr14A	2252713	2254604
chr7A	1887650	1889659	chr7B	4621450	4621760
chr7A	1597104	1598019	chr9B	722904	724001
chr2A	1740258	1742710	chr2B	1658258	1662157
chr12B	1220951	1221218	chr15A	1876871	1877137
chr4B	5064014	5064542	chr3A	122596	122814
chr17A	484363	484670	chr1A	1397615	1397865
chr12B	2886584	2888833	chr12A	2960490	2960914
chr13A	1990410	1993223	chr7A	3971552	3971969
chr2B	3336103	3336608	chr10B	368656	368916
chr1A	3489382	3491468	chr6B	4234500	4234771
chr9A	3454658	3454920	chr5A	2062051	2062612
chr2A	71113	72521	chr1A	181660	182968
chr12B	885713	886069	chr14B	2708805	2709117
chr3B	3005500	3006017	chr15A	2401862	2402269
chr5B	6164103	6165318	chr5A	4580303	4580569
chr14A	2255452	2255819	chr14B	2367349	2368019
chr13B	245397	246052	chr7B	652327	653418
chr12A	3000782	3001732	chr12B	2931345	2932266
chr11A	3565016	3566462	tig00000099	22849	25851
chr16A	1554151	1554418	chr18A	2843502	2844170
chr3A	4625900	4626432	chr10B	4397917	4398235
chr15A	2402450	2403220	chr15B	2335554	2336738
chr2B	4959478	4961359	chr5B	1138906	1140015
chr5A	4329341	4330346	chr2B	1699705	1700016
chr12B	2890271	2890729	chr12A	2964594	2965051
chr18B	2478550	2479156	chr2B	1696450	1696760
chr7A	4183848	4184996	chr6B	3342250	3343369
chr11B	3857078	3858295	chr11B	3880903	3882572
chr8B	385982	388891	chr1B	4123752	4125729
chr10A	4569601	4570419	chr9A	2995850	2996120
chr5B	3790916	3791144	chr2B	4750852	4751133
chr13B	2114716	2117596	chr13A	1936375	1942316
chr6B	1243052	1244912	chr7A	27900	28652
chr16A	371452	371715	chr4A	1365557	1365803
chr10B	3821320	3821952	chr18B	3008866	3009145
chr3A	2016711	2022756	chr1B	2451028	2451564
chr14A	1545535	1546519	chr9A	1239910	1240966
chr16B	2350899	2352454	chr16A	2399619	2401176
chr3B	2301530	2302856	chr16B	2282704	2283513
chr2A	1931552	1932799	chr2B	1823215	1825472
chr9B	4331663	4333967	chr1B	380626	383370
chr2B	815016	815292	chr7A	4880852	4881020
chr7B	452950	453218	chr16B	5573452	5573968
chr16A	1574425	1575012	chr15A	1031368	1031620
chr6B	1206177	1209252	chr10A	3088250	3088520
chr14A	2265880	2272148	chr14B	2379236	2387160
chr11A	88842	90237	chr18B	49452	51216
chr11A	737951	738269	chr1A	539001	539257
chr12B	1476017	1477062	chr15B	3391700	3392129
chr18A	1810368	1811090	chr7A	1305972	1306316
chr12B	2924477	2927458	chr12A	2996109	2998270
chr9B	2257467	2259979	chr9A	2018375	2019454
chr3B	1963150	1964130	chr3A	2027805	2028218
chr5B	6092932	6095688	chr5A	4449180	4450808
chr3A	3291100	3291920	chr2A	2959562	2960417
chr5B	5773950	5775330	chr4B	2501801	2502666
chr5B	5849889	5851161	chr1B	2451028	2451564
chr2B	4574604	4575846	chr6A	4683607	4683869
chr18A	1933808	1934367	chr10A	3087301	3088097
chr18B	1848500	1849317	chr2A	2086669	2087218
chr6A	4681700	4681964	chr13A	2301702	2302168
chr16B	4363051	4363322	chr1A	6070300	6070867
chr3B	3388818	3389604	chr16B	5574493	5574821
chr3A	122596	122814	chr4B	5064014	5064542
chr13A	2535060	2538008	chr1A	1820726	1821951
chr15B	3401148	3401926	chr15A	3402848	3404517
chr1A	2334302	2341133	chr7A	3971552	3971969
chr3B	2610050	2610319	chr12B	884300	884570
chr16B	5522630	5524299	chr6A	1464559	1465415
chr11B	2057450	2057994	chr13B	247306	247751
chr16B	2352652	2358300	chr16A	2401342	2406638
chr2A	1761249	1768173	chr2B	1677232	1687005
chr1A	3499625	3503411	chr2A	2086669	2087218
chr13A	1988051	1990263	chr13B	2195652	2197565
chr11B	3585702	3585968	chr12B	3617364	3617569
chr7B	654769	655867	chr11B	2057450	2057994
chr12B	3920376	3921819	chr5B	2536087	2537446
chr2A	72600	74418	chr12B	629201	630164
chr9B	4999450	4999870	chr15B	3392253	3392520
chr7A	3854630	3859369	chr7B	4116908	4119032
chr13A	1354305	1354616	chr9A	2991904	2992418
chr9B	377553	378157	chr8B	1401753	1402619
chr1A	4953650	4955819	chr8A	5087454	5088170
chr15A	3400073	3400857	chr15B	3399445	3399754
chr11A	2056822	2059511	chr5A	5204655	5206882
chr13A	2302451	2302709	chr16B	4970406	4970664
chr12A	981723	982967	chr10B	368656	368916
chr8A	5108957	5109319	chr5A	52730	53403
chr7A	1834601	1836506	chr4B	3500651	3501767
chr2B	3872589	3873869	chr7B	4431238	4431966
chr18A	1934451	1934867	chr3A	2179854	2180170
chr4A	1360314	1360669	chr6A	4943802	4944372
chr13B	2159922	2162649	chr13A	1970152	1973235
chr1A	5863503	5864055	chr1B	3790303	3790557
chr11A	122588	123696	chr13A	14867	15525
chr16B	277750	278769	chr11A	3346953	3347218
chr8B	1402709	1403255	chr6B	3761653	3762020
chr17B	21451	22366	chr1B	4303389	4304067
chr7B	2048076	2056609	chr6A	3430880	3433385
chr12B	3154363	3154847	chr12A	3196994	3197797
chr2B	4686950	4687212	chr3B	2323400	2323772
chr16A	541742	543793	chr7B	119000	119466
chr14B	1132486	1134319	chr18A	1933808	1934367
chr4A	3169214	3176547	chr4B	3472227	3473410
chr13B	240104	241013	chr8B	2062405	2062668
chr12B	1480452	1483047	chr2A	5474274	5474520
chr2B	1699705	1700016	chr12B	2303937	2304470
chr8B	2674947	2679161	chr12A	2380626	2386848
chr13B	2155976	2159790	chr13A	1970152	1973235
chr6B	3342250	3343369	chr7A	4183848	4184996
chr5A	5204655	5206882	chr11A	2056822	2059511
chr7B	2548056	2549412	chr12A	2079105	2079663
chr2A	6053419	6056111	chr8A	2279110	2280188
chr11A	3348336	3348672	chr1A	4052100	4052386
chr11B	3907604	3908394	tig00001229	19567	20072
chr10B	357357	358731	chr17B	20557	21220
chr13B	1911554	1912465	chr3A	2067100	2067897
chr12A	2082262	2082953	chr12A	2084039	2084915
chr14A	2914679	2918973	chr16B	488014	489768
chr15B	3386554	3388267	chr15A	3383483	3388006
chr9A	1991444	2001005	chr6B	1822248	1822617
chr18B	2128003	2128355	chr15B	518105	518864
chr15A	2735486	2737144	chr2A	3821576	3821800
chr5A	2537039	2537411	chr11A	3044709	3044981
chr3A	1902965	1905956	chr3B	2156708	2158221
chr9A	4282716	4283904	chr9B	4633630	4636363
chr11A	1921400	1921968	chr11A	1874875	1875246
chr2A	5033034	5035772	chr2A	4955375	4958948
chr11B	3882690	3884552	tig00001229	8405	11420
chr5A	4575452	4576200	chr5B	6160912	6161514
chr2B	68784	69569	chr17A	207151	207608
chr8A	3400609	3401919	chr12B	1972538	1974267
chr15A	2616498	2617705	chr7A	3971552	3971969
